DateTime,AddedIPs,RemovedIPs
1583998921,34,1
1584000121,3,0
1584001921,3,1
1584003121,0,1
1584004321,0,1
1584004921,1,0
1584005521,1,0
1584006721,2,2
1584007922,3,3
1584008521,2,0
1584009122,2,0
1584009721,1,0
1584010321,0,5
1584010921,1,0
1584011521,0,3
1584013321,0,4
1584014522,0,3
1584015121,2,0
1584016321,4,0
1584016921,0,2
1584018721,0,2
1584019921,0,1
1584021121,3,0
1584021721,0,1
1584024721,0,2
1584025321,1,2
1584026521,1,4
1584027721,3,1
1584028921,3,2
1584031321,0,2
1584032521,3,2
1584033121,0,1
1584034321,1,0
1584035522,3,0
1584036121,0,1
1584037321,0,1
1584038522,0,3
1584039121,1,0
1584039721,1,0
1584040922,1,6
1584041521,1,0
1584042121,0,1
1584043321,0,2
1584043921,1,0
1584045121,0,4
1584045721,1,0
1584046321,0,2
1584047522,2,3
1584049321,2,1
1584050522,1,0
1584051122,0,1
1584051721,1,1
1584054121,0,5
1584054722,0,1
1584055321,3,1
1584056521,10,1
1584057721,1,1
1584058921,0,10
1584061321,1,7
1584063121,2,1
1584063722,2,1
1584064921,0,1
1584065521,1,0
1584067321,1,2
1584068522,2,0
1584069722,1,2
1584070921,0,1
1584073321,1,0
1584075121,2,1
1584076321,0,6
1584077521,4,9
1584078122,1,1
1584078721,0,3
1584079921,1,0
1584080521,0,4
1584081721,1,1
1584082921,2,6
1584084121,0,2
1584085321,2,0
1584086521,1,6
1584088922,0,2
1584089521,2,0
1584090121,0,1
1584091321,0,13
1584092521,3,0
1584094322,3,7
1584094921,0,2
1584096122,1,2
1584097322,0,2
1584098521,0,2
1584099721,1,1
1584100921,10,4
1584102121,3,1
1584102722,1,2
1584103321,3,1
1584103921,1,0
1584104522,1,0
1584105721,2,2
1584106921,1,0
1584107521,4,1
1584108721,4,2
1584109322,1,0
1584109921,1,0
1584110521,2,6
1584111721,2,1
1584114121,3,0
1584114721,0,2
1584115321,2,0
1584116521,0,1
1584118321,0,1
1584118922,0,6
1584119521,0,1
1584120721,1,0
1584122521,1,0
1584123721,1,3
1584124321,5,1
1584125521,2,1
1584126721,1,2
1584127322,0,2
1584129121,1,2
1584130921,1,1
1584132122,0,3
1584133321,0,5
1584133921,2,0
1584135721,0,1
1584136921,1,0
1584137521,1,0
1584138122,1,0
1584139921,0,3
1584141121,2,1
1584142321,2,2
1584143521,0,3
1584144122,1,0
1584144722,0,1
1584146521,0,1
1584147721,1,1
1584150121,1,2
1584151322,3,0
1584152521,1,4
1584153721,5,1
1584154321,0,3
1584155521,2,1
1584156121,1,2
1584157321,0,1
1584158522,1,2
1584160921,1,5
1584163322,1,2
1584163922,0,1
1584165721,5,6
1584166921,0,2
1584168121,1,2
1584168721,1,0
1584170522,1,5
1584171721,1,0
1584172921,0,1
1584173522,1,1
1584174721,0,1
1584175921,5,0
1584176521,0,2
1584177121,1,0
1584177721,1,0
1584178321,1,0
1584178921,3,0
1584179521,2,2
1584180121,2,0
1584180721,0,1
1584181321,0,5
1584183122,0,1
1584183721,3,4
1584185521,1,0
1584186121,1,3
1584187321,1,2
1584188521,4,2
1584189121,1,0
1584190322,0,1
1584191521,0,4
1584193321,1,0
1584193921,1,3
1584195721,0,1
1584196321,0,1
1584197521,3,0
1584199921,1,8
1584200521,1,0
1584202321,2,3
1584203521,0,3
1584204722,3,1
1584205321,0,2
1584206521,2,1
1584207721,0,1
1584208921,1,3
1584209521,1,0
1584211321,1,2
1584212522,1,2
1584213721,2,5
1584214321,1,0
1584214922,1,2
1584216122,0,1
1584217321,2,1
1584218521,1,0
1584219121,0,2
1584219721,1,2
1584220922,1,2
1584222121,0,1
1584224521,2,2
1584225721,1,2
1584226921,1,0
1584227521,0,2
1584228721,0,3
1584229921,1,0
1584230521,0,1
1584231122,1,0
1584231721,1,0
1584232322,1,1
1584232921,0,2
1584235321,0,3
1584235921,1,0
1584236521,0,2
1584237121,0,3
1584240121,2,3
1584241321,0,1
1584241922,0,2
1584243721,0,3
1584244321,3,0
1584246121,2,2
1584247321,4,2
1584248521,1,0
1584249721,4,4
1584250921,3,1
1584252121,0,2
1584252721,0,13
1584254521,3,0
1584255721,3,13
1584256921,1,0
1584257521,1,2
1584258121,0,4
1584258721,1,0
1584260521,2,3
1584262321,2,1
1584262921,2,0
1584263522,2,1
1584265321,0,2
1584266521,1,0
1584267722,1,2
1584268321,0,1
1584269521,0,2
1584270121,3,0
1584271922,0,2
1584272521,1,2
1584274321,3,0
1584274921,2,1
1584276121,1,1
1584276721,2,1
1584277921,1,0
1584278521,1,0
1584279721,0,1
1584280921,1,1
1584281521,2,0
1584282121,0,2
1584282721,0,6
1584284521,0,2
1584286321,4,0
1584288122,2,0
1584288721,0,4
1584289321,0,3
1584292921,1,1
1584294121,1,0
1584295321,4,1
1584297121,0,5
1584298321,0,1
1584298922,1,0
1584300121,6,1
1584300721,1,0
1584301321,0,4
1584303721,0,3
1584304321,0,3
1584305521,2,1
1584306121,1,0
1584306721,2,0
1584307321,2,5
1584308521,0,1
1584309121,0,3
1584311522,0,3
1584312121,0,1
1584313321,2,1
1584313921,0,1
1584314522,1,0
1584315721,1,2
1584316921,3,0
1584317521,1,0
1584318122,2,0
1584318722,0,1
1584319321,1,0
1584320521,5,4
1584321721,1,1
1584322921,2,1
1584323521,0,1
1584324121,1,1
1584324721,0,2
1584325321,1,2
1584326521,0,1
1584327721,0,3
1584328321,0,5
1584329522,2,0
1584331322,2,1
1584332521,2,0
1584334321,2,4
1584336121,0,4
1584337321,0,3
1584338521,5,0
1584339722,2,5
1584340922,3,1
1584342121,1,5
