DateTime,AddedIPs,RemovedIPs
1582729653,2,2
1582733267,1,2
1582736860,0,1
1582740451,2,2
1582744050,1,2
1582747657,2,1
1582751247,2,1
1582754841,1,2
1582758451,1,0
1582762099,1,2
1582765661,1,2
1582769284,2,1
1582772888,2,1
1582776477,1,1
1582780058,1,1
1582783655,1,2
1582787258,1,1
1582790866,2,1
1582794466,2,1
1582798062,1,2
1582801652,2,2
1582805256,1,2
1582808865,2,1
1582812476,1,2
1582816071,1,1
1582819661,1,2
1582823277,1,1
1582826874,0,1
1582830481,1,0
1582834060,1,2
1582837677,1,1
1582841269,1,0
1582844869,1,1
1582848472,1,1
1582852068,2,1
1582855685,1,1
1582859286,2,1
1582862883,2,2
1582866479,1,1
1582870064,2,1
1582873669,2,2
1582877265,2,2
1582880878,2,2
1582884462,1,1
1582888081,1,2
1582891676,2,1
1582895270,1,2
1582898870,2,2
1582902457,1,1
1582906061,2,2
1582909668,2,1
1582913262,1,2
1582916861,1,2
1582920453,1,1
1582924064,1,1
1582927656,2,1
1582931271,1,1
1582934890,1,2
1582938456,1,1
1582942050,1,2
1582945657,2,1
1582949260,2,1
1582952867,0,1
1582956459,1,2
1582960075,1,1
1582963659,1,1
1582967266,1,0
1582970854,1,1
1582974465,1,1
1582978059,2,2
1582981662,1,1
1582985263,2,1
1582988864,2,2
1582992468,1,1
1582996075,1,2
1582999672,1,2
1583003262,2,1
1583006868,2,1
1583010460,1,1
1583014061,1,2
1583017674,1,2
1583021278,1,1
1583024880,1,1
1583028469,2,1
1583032072,1,1
1583035653,1,1
1583039243,1,2
1583042874,1,1
1583046435,1,1
1583050038,1,1
1583053618,1,1
1583057235,1,1
1583060825,1,1
1583064440,0,1
1583068032,2,1
1583071661,1,1
1583075220,1,1
1583078850,2,2
1583082435,2,1
1583086042,1,1
1583089620,1,2
1583093257,1,1
1583096836,1,2
1583100436,1,1
1583104038,2,1
1583107626,1,1
1583111238,1,1
1583114861,2,1
1583118444,1,1
1583122050,2,2
1583125628,2,1
1583129238,2,2
1583132854,0,2
1583136451,2,2
1583140054,1,2
1583143656,2,1
1583147260,2,0
1583150861,1,1
1583154464,1,2
1583158049,2,3
1583161658,1,1
1583165236,2,1
1583168870,1,2
1583172468,1,2
1583176053,1,1
1583183265,2,1
1583186858,1,1
1583190465,1,1
1583194046,1,2
1583197637,1,1
1583201265,1,1
1583204841,2,1
1583208461,2,1
1583212046,2,1
1583215624,2,2
1583219235,1,1
1583222846,1,2
1583226448,2,1
1583230051,1,2
1583233646,1,2
1583237238,2,1
1583240854,1,1
1583244456,1,1
1583248041,1,1
1583251639,2,2
1583255232,2,2
1583258843,1,1
1583262443,1,2
1583266047,1,1
1583269655,1,1
1583273252,1,2
1583276862,1,1
1583280450,2,1
1583284054,1,1
1583287648,2,1
1583291253,2,2
1583294842,2,1
1583298450,2,2
1583302054,1,1
1583305620,1,2
1583309236,1,1
1583312842,2,2
1583316433,2,1
1583320029,1,2
1583323625,1,2
1583327215,1,1
1583330845,2,1
1583334427,1,1
1583338029,2,2
1583341632,2,2
1583345213,1,1
1583348815,1,2
1583352437,1,1
1583356037,1,1
1583359625,2,1
1583363223,2,1
1583366849,2,2
1583370432,1,2
1583374030,2,2
1583377646,2,2
1583381231,2,1
1583384844,1,2
1583388434,1,1
1583392050,2,2
1583395642,1,2
1583399276,1,1
