DateTime,AddedIPs,RemovedIPs
1584044883,10,7
1584045304,65,75
1584046805,8,7
1584046836,54,88
1584048730,62,4
1584049216,46,94
1584050893,14,6
1584051303,77,53
1584052812,18,1
1584052923,73,123
1584054730,11,7
1584056662,161,226
1584057363,40,0
1584058570,199,0
1584060499,130,244
1584062042,83,93
1584062407,12,4
1584063723,76,200
1584064336,10,8
1584064562,39,0
1584065704,44,77
1584066274,10,14
1584066483,39,0
1584067324,38,186
1584068172,9,12
1584070091,109,96
1584070385,52,124
1584072017,11,15
1584072338,73,115
1584073929,11,5
1584075303,118,133
1584076111,0,5
1584076504,51,91
1584078008,8,14
1584078015,72,175
1584079938,71,98
1584080884,54,0
1584081849,8,4
1584082067,51,154
1584083775,19,24
1584085694,131,262
1584087616,596,865
1584088342,42,121
1584089528,8,4
1584091455,118,118
1584092523,68,123
1584093368,13,4
1584094443,69,52
1584095291,3,4
1584096123,71,132
1584096311,0,1783
1584097219,13,426
1584098043,79,74
1584099135,19,17
1584099723,62,122
1584101329,219,0
1584101642,67,77
1584102482,31,2
1584103206,10,10
1584103323,42,100
1584105129,23,9
1584105242,103,58
1584107047,11,6
1584107763,89,110
1584108969,5,5
1584110891,56,58
1584111627,96,156
1584112808,7,5
1584114725,45,8
1584115215,1838,103
1584115805,64,75
1584116645,6,6
1584117723,106,84
1584118564,11,9
1584119643,77,48
1584120483,9,10
1584121215,76,122
1584122409,10,11
1584123243,43,56
1584124577,40,11
1584125762,75,105
1584126013,255,0
1584126492,12,16
1584126843,52,48
1584127683,50,0
1584128409,18,12
1584129407,65,109
1584130336,8,8
1584130510,52,57
1584132248,10,12
1584134173,143,124
1584135004,40,76
1584136098,12,5
1584136502,46,26
1584138005,11,7
1584138903,115,393
1584139926,23,8
1584140104,54,27
1584141849,68,59
1584142083,64,0
1584142924,28,111
1584143766,14,13
1584144843,83,77
1584145687,192,0
1584147613,112,175
1584148170,45,83
1584149527,7,3
1584151453,99,171
1584152043,70,76
1584153369,11,6
1584153616,72,159
1584155297,13,3
1584155643,99,85
1584157210,7,4
1584157322,74,127
1584159129,8,7
1584161052,182,228
1584162969,3,11
1584164891,134,211
1584165212,41,26
1584166806,8,7
1584167703,86,206
1584168729,10,13
1584168903,51,60
1584170669,16,14
1584171724,94,244
1584172565,11,12
1584173403,62,75
1584174485,9,5
1584174606,48,96
1584176409,8,9
1584177302,98,115
1584178329,8,8
1584178923,65,141
1584180250,11,5
1584180603,43,103
1584182167,9,8
1584182524,75,139
1584184086,11,495
1584184806,71,68
1584186011,11,16
1584186122,53,155
1584186963,23,0
1584187930,233,0
1584188104,42,64
1584189846,13,11
1584192012,65,89
1584193323,143,233
1584193928,15,9
1584195003,58,44
1584195846,13,10
1584196923,55,166
1584197764,13,1540
1584199686,75,102
1584200104,31,68
1584201611,9,10
1584202505,95,87
1584203527,13,7
1584204126,80,87
1584205696,14,3
1584205805,66,36
1584207609,6,6
1584208804,52,79
1584209531,49,40
1584209703,49,45
1584210483,25,0
1584211449,10,6
1584211657,59,90
1584213369,10,20
1584214168,114,145
1584215292,8,5
1584215702,68,30
1584216295,507,0
1584217203,11,8
1584217683,78,44
